run_id,scenario,seed,tau_d,cyc_h,Twake,sigma,pRevert,revStore,oxyRev,wound_start_h,wound_freq_h,wound_size,wounds_inflicted,stop_threshold,check_every_h,wounding_stops_on_threshold,clone_established_at_h,target_hours,elapsed_h,final_clone_size,final_cells_total,final_density,final_clone_frac,final_burden,rev_total,rev_lost,rev_oxy_death,shed_total,div_total
300023,none,23,6.0,15.0,1.08,0.85,0.001,0.33,0.45,,,,0,500,24.0,False,,20000,20000.0,1,3318,0.5526315789473685,0.0003013863773357444,4,457,343,5091,460595,458252
300028,none,28,6.0,15.0,1.08,0.85,0.001,0.33,0.45,,,,0,500,24.0,False,,20000,20000.0,3,3299,0.5494670219853431,0.0009093664746892998,15,446,640,8237,464849,462784
300033,none,33,6.0,15.0,1.08,0.85,0.001,0.33,0.45,,,,0,500,24.0,False,,20000,20000.0,4,3245,0.540473017988008,0.0012326656394453005,29,465,783,9699,466973,464997
300034,none,34,6.0,15.0,1.08,0.85,0.001,0.33,0.45,,,,0,500,24.0,False,,20000,20000.0,0,3383,0.5634576948700866,0.0,0,468,815,8278,466033,464227
300032,none,32,6.0,15.0,1.08,0.85,0.001,0.33,0.45,,,,0,500,24.0,False,,20000,20000.0,0,3249,0.5411392405063291,0.0,0,420,750,9516,467059,465054
300030,none,30,6.0,15.0,1.08,0.85,0.001,0.33,0.45,,,,0,500,24.0,False,,20000,20000.0,1,3361,0.5597934710193204,0.0002975304968759298,3,460,817,9496,467040,465214
300024,none,24,6.0,15.0,1.08,0.85,0.001,0.33,0.45,,,,0,500,24.0,False,,20000,20000.0,2,3222,0.5366422385076616,0.0006207324643078833,9,445,868,10658,468778,466864
300020,none,20,6.0,15.0,1.08,0.85,0.001,0.33,0.45,,,,0,500,24.0,False,,20000,20000.0,2,3371,0.5614590273151232,0.0005932957579353308,10,458,339,4244,459667,457373
300022,none,22,6.0,15.0,1.08,0.85,0.001,0.33,0.45,,,,0,500,24.0,False,,20000,20000.0,1,3543,0.5901065956029313,0.0002822466836014677,1,443,560,6455,463038,461137
300025,none,25,6.0,15.0,1.08,0.85,0.001,0.33,0.45,,,,0,500,24.0,False,,20000,20000.0,8,3401,0.5664556962025317,0.0023522493384298734,39,434,474,6290,462467,460338
300029,none,29,6.0,15.0,1.08,0.85,0.001,0.33,0.45,,,,0,500,24.0,False,,20000,20000.0,0,3303,0.5501332445036642,0.0,0,421,940,12396,471290,469529
300031,none,31,6.0,15.0,1.08,0.85,0.001,0.33,0.45,,,,0,500,24.0,False,,20000,20000.0,1,3294,0.5486342438374417,0.00030358227079538557,6,462,514,6543,462861,460665
300021,none,21,6.0,15.0,1.08,0.85,0.001,0.33,0.45,,,,0,500,24.0,False,,20000,20000.0,4,3266,0.5439706862091939,0.001224739742804654,22,437,356,4908,460174,457792
300026,none,26,6.0,15.0,1.08,0.85,0.001,0.33,0.45,,,,0,500,24.0,False,,20000,20000.0,73,3252,0.5416389073950699,0.022447724477244774,109,479,519,7608,464580,462347
300027,none,27,6.0,15.0,1.08,0.85,0.001,0.33,0.45,,,,0,500,24.0,False,,20000,20000.0,4,3196,0.5323117921385743,0.0012515644555694619,20,444,763,8902,465589,463544
300035,none,35,6.0,15.0,1.08,0.85,0.001,0.33,0.45,,,,0,500,24.0,False,,20000,20000.0,2,3288,0.54763491005996,0.0006082725060827251,6,438,647,7639,464094,462025
