run_id,scenario,seed,tau_d,cyc_h,Twake,sigma,pRevert,revStore,oxyRev,wound_start_h,wound_freq_h,wound_size,wounds_inflicted,stop_threshold,check_every_h,wounding_stops_on_threshold,clone_established_at_h,target_hours,elapsed_h,final_clone_size,final_cells_total,final_density,final_clone_frac,final_burden,rev_total,rev_lost,rev_oxy_death,shed_total,div_total
1000020,chronic,20,6.0,15.0,1.08,0.85,0.001,0.2,1.0,1000,48,200,396,500,24.0,False,3600.0,20000,20000.0,2287,3061,0.5098267821452365,0.747141457040183,2293,212,18212,0,1572301,1618519
1000019,chronic,19,6.0,15.0,1.08,0.85,0.001,0.2,1.0,1000,48,200,396,500,24.0,False,5904.0,20000,20000.0,2385,3039,0.5061625582944703,0.7847976307996052,2375,249,17644,0,1309301,1353981
1000021,chronic,21,6.0,15.0,1.08,0.85,0.001,0.2,1.0,1000,12,200,1584,500,24.0,False,2016.0,20000,20000.0,2967,2995,0.49883411059293803,0.9906510851419031,2922,153,17017,0,1795919,1915671
1000018,chronic,18,6.0,15.0,1.08,0.85,0.001,0.2,1.0,1000,24,200,792,500,24.0,False,2832.0,20000,20000.0,2219,3077,0.512491672218521,0.7211569710757231,2231,170,18522,0,1534067,1607429
1000017,chronic,17,6.0,15.0,1.08,0.85,0.001,0.2,1.0,1000,12,200,1584,500,24.0,False,1944.0,20000,20000.0,2756,3024,0.5036642238507661,0.9113756613756614,2730,147,16444,0,1827672,1947316
1000015,chronic,15,6.0,15.0,1.08,0.85,0.001,0.2,1.0,1000,24,200,792,500,24.0,False,2520.0,20000,20000.0,2075,3125,0.5204863424383744,0.664,2085,193,18690,0,1628788,1703412
1000027,chronic,27,6.0,15.0,1.08,0.85,0.001,0.2,1.0,1000,24,200,792,500,24.0,False,3504.0,20000,20000.0,1841,3113,0.5184876748834111,0.5913909412142627,1856,231,19039,0,1513678,1586747
1000025,chronic,25,6.0,15.0,1.08,0.85,0.001,0.2,1.0,1000,24,200,792,500,24.0,False,3792.0,20000,20000.0,1950,3136,0.5223184543637575,0.6218112244897959,1975,206,18547,0,1586452,1660145
1000022,chronic,22,6.0,15.0,1.08,0.85,0.001,0.2,1.0,1000,48,200,396,500,24.0,False,3936.0,20000,20000.0,2007,3049,0.5078281145902731,0.6582486061003607,2053,242,18638,0,1428095,1473659
1000023,chronic,23,6.0,15.0,1.08,0.85,0.001,0.2,1.0,1000,12,200,1584,500,24.0,False,1896.0,20000,20000.0,2992,2992,0.4983344437041972,1.0,2955,132,13496,0,1892289,2009073
1000024,chronic,24,6.0,15.0,1.08,0.85,0.001,0.2,1.0,1000,12,200,1584,500,24.0,False,2304.0,20000,20000.0,2820,2982,0.4966688874083944,0.9456740442655935,2785,159,17294,0,1706649,1825908
1000034,chronic,34,6.0,15.0,1.08,0.85,0.001,0.2,1.0,1000,48,200,396,500,24.0,False,5640.0,20000,20000.0,2439,3029,0.5044970019986675,0.8052162429844834,2464,252,17244,0,1423115,1468105
1000037,chronic,37,6.0,15.0,1.08,0.85,0.001,0.2,1.0,1000,48,200,396,500,24.0,False,5064.0,20000,20000.0,2202,3058,0.5093271152564957,0.7200784826684107,2212,225,17283,0,1476268,1521440
1000039,chronic,39,6.0,15.0,1.08,0.85,0.001,0.2,1.0,1000,12,200,1584,500,24.0,False,2184.0,20000,20000.0,3015,3015,0.5021652231845436,1.0,2971,142,11598,0,1916640,2031659
1000042,chronic,42,6.0,15.0,1.08,0.85,0.001,0.2,1.0,1000,24,200,792,500,24.0,False,1680.0,20000,20000.0,3089,3089,0.5144903397734844,1.0,3017,90,7355,0,2133540,2202144
1000043,chronic,43,6.0,15.0,1.08,0.85,0.001,0.2,1.0,1000,12,200,1584,500,24.0,False,2808.0,20000,20000.0,2968,2968,0.4943371085942705,1.0,2936,122,10548,0,1900965,2014827
1000036,chronic,36,6.0,15.0,1.08,0.85,0.001,0.2,1.0,1000,48,200,396,500,24.0,False,4104.0,20000,20000.0,1648,3102,0.516655562958028,0.5312701482914249,1679,265,17952,0,1411002,1455994
1000038,chronic,38,6.0,15.0,1.08,0.85,0.001,0.2,1.0,1000,12,200,1584,500,24.0,False,1800.0,20000,20000.0,2992,2992,0.4983344437041972,1.0,2951,118,13175,0,1904692,2020994
1000030,chronic,30,6.0,15.0,1.08,0.85,0.001,0.2,1.0,1000,12,200,1584,500,24.0,False,2400.0,20000,20000.0,3015,3015,0.5021652231845436,1.0,2964,137,11669,0,1809627,1923104
1000035,chronic,35,6.0,15.0,1.08,0.85,0.001,0.2,1.0,1000,12,200,1584,500,24.0,False,3144.0,20000,20000.0,3001,3001,0.4998334443704197,1.0,2960,170,14050,0,1711298,1825681
1000029,chronic,29,6.0,15.0,1.08,0.85,0.001,0.2,1.0,1000,12,200,1584,500,24.0,False,2256.0,20000,20000.0,3047,3047,0.5074950033311126,1.0,2990,149,16630,0,1740293,1858550
1000032,chronic,32,6.0,15.0,1.08,0.85,0.001,0.2,1.0,1000,24,200,792,500,24.0,False,2304.0,20000,20000.0,2981,3081,0.5131578947368421,0.967543005517689,2924,181,16341,0,1762768,1836626
1000031,chronic,31,6.0,15.0,1.08,0.85,0.001,0.2,1.0,1000,12,200,1584,500,24.0,False,1680.0,20000,20000.0,2627,2959,0.49283810792804794,0.8877999324095979,2617,151,17287,0,1828994,1950018
1000040,chronic,40,6.0,15.0,1.08,0.85,0.001,0.2,1.0,1000,12,200,1584,500,24.0,False,2280.0,20000,20000.0,2947,2956,0.49233844103930713,0.9969553450608931,2920,143,16817,0,1812337,1932048
1000041,chronic,41,6.0,15.0,1.08,0.85,0.001,0.2,1.0,1000,48,200,396,500,24.0,False,5304.0,20000,20000.0,1922,3087,0.5141572285143238,0.6226109491415613,1965,269,16854,0,1377060,1421099
1000028,chronic,28,6.0,15.0,1.08,0.85,0.001,0.2,1.0,1000,12,200,1584,500,24.0,False,2352.0,20000,20000.0,2975,2975,0.49550299800133246,1.0,2937,162,15281,0,1734431,1850944
1000033,chronic,33,6.0,15.0,1.08,0.85,0.001,0.2,1.0,1000,12,200,1584,500,24.0,False,1752.0,20000,20000.0,2192,3030,0.5046635576282479,0.7234323432343235,2215,168,18242,0,1698836,1818852
1000049,chronic,49,6.0,15.0,1.08,0.85,0.001,0.2,1.0,1000,12,200,1584,500,24.0,False,2736.0,20000,20000.0,2974,2974,0.4953364423717522,1.0,2953,118,9744,0,1932662,2045607
1000052,chronic,52,6.0,15.0,1.08,0.85,0.001,0.2,1.0,1000,12,200,1584,500,24.0,False,2760.0,20000,20000.0,2780,3004,0.5003331112591606,0.9254327563249002,2768,180,16817,0,1702455,1820421
1000058,chronic,58,6.0,15.0,1.08,0.85,0.001,0.2,1.0,1000,12,200,1584,500,24.0,False,2088.0,20000,20000.0,2813,3015,0.5021652231845436,0.9330016583747927,2782,139,16943,0,1741201,1859728
1000051,chronic,51,6.0,15.0,1.08,0.85,0.001,0.2,1.0,1000,24,200,792,500,24.0,False,4728.0,20000,20000.0,2331,3070,0.511325782811459,0.7592833876221499,2346,219,17444,0,1453970,1525753
1000044,chronic,44,6.0,15.0,1.08,0.85,0.001,0.2,1.0,1000,48,200,396,500,24.0,False,5064.0,20000,20000.0,2015,3079,0.5128247834776816,0.654433257551153,2056,252,17625,0,1404064,1448881
1000056,chronic,56,6.0,15.0,1.08,0.85,0.001,0.2,1.0,1000,24,200,792,500,24.0,False,2424.0,20000,20000.0,2827,3092,0.5149900066622252,0.9142949547218628,2775,189,18175,0,1762649,1838610
1000046,chronic,46,6.0,15.0,1.08,0.85,0.001,0.2,1.0,1000,24,200,792,500,24.0,False,3504.0,20000,20000.0,2506,3061,0.5098267821452365,0.818686703691604,2487,183,18349,0,1636591,1711120
1000054,chronic,54,6.0,15.0,1.08,0.85,0.001,0.2,1.0,1000,12,200,1584,500,24.0,False,1584.0,20000,20000.0,2972,2972,0.4950033311125916,1.0,2921,127,13655,0,1920202,2037953
1000057,chronic,57,6.0,15.0,1.08,0.85,0.001,0.2,1.0,1000,24,200,792,500,24.0,False,1872.0,20000,20000.0,2273,3071,0.5114923384410394,0.7401497883425594,2296,234,19959,0,1598100,1673291
1000059,chronic,59,6.0,15.0,1.08,0.85,0.001,0.2,1.0,1000,24,200,792,500,24.0,False,2520.0,20000,20000.0,3067,3089,0.5144903397734844,0.9928779540304306,2992,217,17717,0,1622647,1695994
1000048,chronic,48,6.0,15.0,1.08,0.85,0.001,0.2,1.0,1000,24,200,792,500,24.0,False,1992.0,20000,20000.0,2615,3119,0.5194870086608927,0.8384097467136903,2566,172,19491,0,1665257,1740897
1000045,chronic,45,6.0,15.0,1.08,0.85,0.001,0.2,1.0,1000,12,200,1584,500,24.0,False,3024.0,20000,20000.0,2094,2981,0.49650233177881414,0.7024488426702449,2135,183,17562,0,1696305,1815908
1000053,chronic,53,6.0,15.0,1.08,0.85,0.001,0.2,1.0,1000,12,200,1584,500,24.0,False,2448.0,20000,20000.0,2070,3032,0.5049966688874084,0.6827176781002638,2116,207,18365,0,1548360,1665837
1000050,chronic,50,6.0,15.0,1.08,0.85,0.001,0.2,1.0,1000,24,200,792,500,24.0,False,1800.0,20000,20000.0,2101,3089,0.5144903397734844,0.6801553900938815,2114,193,18993,0,1597364,1671839
1000047,chronic,47,6.0,15.0,1.08,0.85,0.001,0.2,1.0,1000,48,200,396,500,24.0,False,7368.0,20000,20000.0,1828,3064,0.5103264490339774,0.5966057441253264,1880,312,15769,0,1089044,1131148
1000055,chronic,55,6.0,15.0,1.08,0.85,0.001,0.2,1.0,1000,12,200,1584,500,24.0,False,2616.0,20000,20000.0,2388,3020,0.502998001332445,0.7907284768211921,2369,164,17182,0,1677877,1796413
1000062,chronic,62,6.0,15.0,1.08,0.85,0.001,0.2,1.0,1000,48,200,396,500,24.0,False,4728.0,20000,20000.0,2453,3063,0.510159893404397,0.8008488410055501,2433,209,17891,0,1554374,1600547
1000067,chronic,67,6.0,15.0,1.08,0.85,0.001,0.2,1.0,1000,48,200,396,500,24.0,False,4536.0,20000,20000.0,1723,3108,0.5176548967355097,0.5543758043758044,1803,250,15857,0,1348341,1390982
1000070,chronic,70,6.0,15.0,1.08,0.85,0.001,0.2,1.0,1000,24,200,792,500,24.0,False,2688.0,20000,20000.0,3039,3039,0.5061625582944703,1.0,2997,141,12139,0,1935554,2006595
1000060,chronic,60,6.0,15.0,1.08,0.85,0.001,0.2,1.0,1000,12,200,1584,500,24.0,False,2256.0,20000,20000.0,2192,3100,0.5163224516988674,0.7070967741935484,2184,195,18580,0,1519728,1637607
1000061,chronic,61,6.0,15.0,1.08,0.85,0.001,0.2,1.0,1000,12,200,1584,500,24.0,False,2856.0,20000,20000.0,3021,3021,0.5031645569620253,1.0,2961,167,12295,0,1844765,1959428
1000072,chronic,72,6.0,15.0,1.08,0.85,0.001,0.2,1.0,1000,12,200,1584,500,24.0,False,2280.0,20000,20000.0,3031,3031,0.5048301132578281,1.0,2987,123,16216,0,1875326,1995805
1000069,chronic,69,6.0,15.0,1.08,0.85,0.001,0.2,1.0,1000,24,200,792,500,24.0,False,4200.0,20000,20000.0,3092,3092,0.5149900066622252,1.0,3033,177,13920,0,1738689,1809943
1000074,chronic,74,6.0,15.0,1.08,0.85,0.001,0.2,1.0,1000,24,200,792,500,24.0,False,5016.0,20000,20000.0,3069,3069,0.5111592271818788,1.0,3008,173,14916,0,1661462,1732634
1000063,chronic,63,6.0,15.0,1.08,0.85,0.001,0.2,1.0,1000,48,200,396,500,24.0,False,3240.0,20000,20000.0,1804,3074,0.5119920053297802,0.586857514638907,1829,265,18723,0,1353191,1398671
1000065,chronic,65,6.0,15.0,1.08,0.85,0.001,0.2,1.0,1000,12,200,1584,500,24.0,False,3480.0,20000,20000.0,3020,3020,0.502998001332445,1.0,2971,170,15829,0,1589900,1705491
1000075,chronic,75,6.0,15.0,1.08,0.85,0.001,0.2,1.0,1000,48,200,396,500,24.0,False,5112.0,20000,20000.0,3078,3078,0.5126582278481012,1.0,3026,234,17158,0,1551994,1597452
1000064,chronic,64,6.0,15.0,1.08,0.85,0.001,0.2,1.0,1000,48,200,396,500,24.0,False,5448.0,20000,20000.0,1963,3133,0.5218187874750166,0.6265560165975104,2007,270,17614,0,1309936,1354463
1000068,chronic,68,6.0,15.0,1.08,0.85,0.001,0.2,1.0,1000,48,200,396,500,24.0,False,4968.0,20000,20000.0,2397,3029,0.5044970019986675,0.7913502806206669,2420,257,17083,0,1381889,1426346
1000071,chronic,71,6.0,15.0,1.08,0.85,0.001,0.2,1.0,1000,12,200,1584,500,24.0,False,1704.0,20000,20000.0,3022,3022,0.5033311125916056,1.0,2953,126,14767,0,1926523,2045536
1000066,chronic,66,6.0,15.0,1.08,0.85,0.001,0.2,1.0,1000,24,200,792,500,24.0,False,2784.0,20000,20000.0,1754,3138,0.522651565622918,0.5589547482472913,1781,230,19442,0,1494276,1567943
1000073,chronic,73,6.0,15.0,1.08,0.85,0.001,0.2,1.0,1000,48,200,396,500,24.0,False,7440.0,20000,20000.0,1906,3106,0.5173217854763491,0.613650998068255,1915,276,16900,0,1287531,1331610
1000076,chronic,76,6.0,15.0,1.08,0.85,0.001,0.2,1.0,1000,12,200,1584,500,24.0,False,2232.0,20000,20000.0,2868,3049,0.5078281145902731,0.9406362741882585,2827,179,17407,0,1671425,1789621
1000085,chronic,85,6.0,15.0,1.08,0.85,0.001,0.2,1.0,1000,24,200,792,500,24.0,False,2040.0,20000,20000.0,3091,3091,0.5148234510326449,1.0,3035,156,16312,0,1763658,1837124
1000086,chronic,86,6.0,15.0,1.08,0.85,0.001,0.2,1.0,1000,48,200,396,500,24.0,False,10824.0,20000,20000.0,2190,3002,0.5,0.7295136575616256,2236,358,15626,0,1005847,1047782
1000077,chronic,77,6.0,15.0,1.08,0.85,0.001,0.2,1.0,1000,48,200,396,500,24.0,False,9984.0,20000,20000.0,2249,3082,0.5133244503664224,0.7297209604153148,2269,307,16642,0,1091307,1134321
1000084,chronic,84,6.0,15.0,1.08,0.85,0.001,0.2,1.0,1000,12,200,1584,500,24.0,False,1584.0,20000,20000.0,3012,3012,0.5016655562958028,1.0,2953,106,11762,0,1940811,2056688
1000087,chronic,87,6.0,15.0,1.08,0.85,0.001,0.2,1.0,1000,24,200,792,500,24.0,False,2424.0,20000,20000.0,2618,3044,0.5069953364423717,0.8600525624178712,2607,218,19089,0,1657823,1732640
1000079,chronic,79,6.0,15.0,1.08,0.85,0.001,0.2,1.0,1000,48,200,396,500,24.0,False,4920.0,20000,20000.0,2691,3096,0.5156562291805463,0.8691860465116279,2618,234,17340,0,1470236,1515494
1000091,chronic,91,6.0,15.0,1.08,0.85,0.001,0.2,1.0,1000,48,200,396,500,24.0,False,3288.0,20000,20000.0,2076,3060,0.5096602265156562,0.6784313725490196,2104,235,18205,0,1472112,1517465
1000080,chronic,80,6.0,15.0,1.08,0.85,0.001,0.2,1.0,1000,12,200,1584,500,24.0,False,2184.0,20000,20000.0,2421,2992,0.4983344437041972,0.8091577540106952,2432,192,17601,0,1589917,1706781
1000089,chronic,89,6.0,15.0,1.08,0.85,0.001,0.2,1.0,1000,48,200,396,500,24.0,False,4440.0,20000,20000.0,2327,3028,0.5043304463690873,0.7684940554821664,2332,199,17632,0,1529690,1575194
1000088,chronic,88,6.0,15.0,1.08,0.85,0.001,0.2,1.0,1000,12,200,1584,500,24.0,False,2424.0,20000,20000.0,3022,3022,0.5033311125916056,1.0,2963,139,12932,0,1864577,1980338
1000081,chronic,81,6.0,15.0,1.08,0.85,0.001,0.2,1.0,1000,48,200,396,500,24.0,False,3288.0,20000,20000.0,3048,3048,0.5076615589606929,1.0,2988,195,17409,0,1683594,1729554
1000078,chronic,78,6.0,15.0,1.08,0.85,0.001,0.2,1.0,1000,48,200,396,500,24.0,False,5976.0,20000,20000.0,1811,3103,0.5168221185876083,0.5836287463744763,1829,268,16343,0,1321624,1365030
1000083,chronic,83,6.0,15.0,1.08,0.85,0.001,0.2,1.0,1000,48,200,396,500,24.0,False,8952.0,20000,20000.0,1844,3090,0.5146568954030646,0.5967637540453075,1895,309,14732,0,1148133,1189540
1000090,chronic,90,6.0,15.0,1.08,0.85,0.001,0.2,1.0,1000,48,200,396,500,24.0,False,4920.0,20000,20000.0,2372,3052,0.508327781479014,0.7771952817824378,2373,265,17449,0,1363245,1407742
1000082,chronic,82,6.0,15.0,1.08,0.85,0.001,0.2,1.0,1000,12,200,1584,500,24.0,False,1944.0,20000,20000.0,2991,2991,0.4981678880746169,1.0,2957,126,11463,0,1929379,2044633
10000002,bounded,2,6.0,15.0,1.08,0.85,0.001,0.25,1.0,1000,48,200,23,500,24.0,True,2088.0,20000,20000.0,3098,3098,0.5159893404397069,1.0,3066,75,4857,0,1834702,1838343
10000003,bounded,3,6.0,15.0,1.08,0.85,0.001,0.25,1.0,1000,12,200,33,500,24.0,True,1392.0,20000,20000.0,3107,3107,0.5174883411059293,1.0,3072,58,5147,0,1908114,1912131
10000006,bounded,6,6.0,15.0,1.08,0.85,0.001,0.25,1.0,1000,48,200,23,500,24.0,True,2064.0,20000,20000.0,3136,3136,0.5223184543637575,1.0,3085,56,4500,0,1878120,1881413
10000005,bounded,5,6.0,15.0,1.08,0.85,0.001,0.25,1.0,1000,24,200,17,500,24.0,True,1392.0,20000,20000.0,3158,3158,0.5259826782145236,1.0,3100,43,4343,0,1945617,1948209
1000098,chronic,98,6.0,15.0,1.08,0.85,0.001,0.2,1.0,1000,48,200,396,500,24.0,False,4752.0,20000,20000.0,2237,3129,0.5211525649566955,0.7149248961329498,2236,260,17276,0,1438216,1483356
10000000,bounded,0,6.0,15.0,1.08,0.85,0.001,0.25,1.0,1000,48,200,39,500,24.0,True,2856.0,20000,20000.0,3150,3150,0.5246502331778814,1.0,3107,85,6927,0,1829108,1836061
10000007,bounded,7,6.0,15.0,1.08,0.85,0.001,0.25,1.0,1000,48,200,34,500,24.0,True,2592.0,20000,20000.0,3096,3096,0.5156562291805463,1.0,3066,53,5092,0,1873233,1877973
1000095,chronic,95,6.0,15.0,1.08,0.85,0.001,0.2,1.0,1000,24,200,792,500,24.0,False,3216.0,20000,20000.0,3064,3064,0.5103264490339774,1.0,3022,121,12190,0,1895056,1966318
1000097,chronic,97,6.0,15.0,1.08,0.85,0.001,0.2,1.0,1000,24,200,792,500,24.0,False,4872.0,20000,20000.0,1831,3104,0.5169886742171885,0.5898840206185567,1874,243,20014,0,1435101,1508751
1000094,chronic,94,6.0,15.0,1.08,0.85,0.001,0.2,1.0,1000,24,200,792,500,24.0,False,3768.0,20000,20000.0,2952,3078,0.5126582278481012,0.9590643274853801,2893,210,17257,0,1637739,1711099
1000093,chronic,93,6.0,15.0,1.08,0.85,0.001,0.2,1.0,1000,12,200,1584,500,24.0,False,2424.0,20000,20000.0,3016,3016,0.5023317788141239,1.0,2974,137,12975,0,1831648,1947332
1000099,chronic,99,6.0,15.0,1.08,0.85,0.001,0.2,1.0,1000,48,200,396,500,24.0,False,3696.0,20000,20000.0,1600,3135,0.5221518987341772,0.5103668261562998,1611,279,18220,0,1377355,1422479
10000004,bounded,4,6.0,15.0,1.08,0.85,0.001,0.25,1.0,1000,12,200,11,500,24.0,True,1128.0,20000,20000.0,3113,3113,0.5184876748834111,1.0,3077,58,5379,0,1916062,1919117
10000001,bounded,1,6.0,15.0,1.08,0.85,0.001,0.25,1.0,1000,12,200,55,500,24.0,True,1656.0,20000,20000.0,3122,3122,0.5199866755496336,1.0,3076,61,5856,0,1876777,1882669
1000096,chronic,96,6.0,15.0,1.08,0.85,0.001,0.2,1.0,1000,12,200,1584,500,24.0,False,2280.0,20000,20000.0,2748,3015,0.5021652231845436,0.9114427860696518,2726,173,16959,0,1764062,1883298
1000092,chronic,92,6.0,15.0,1.08,0.85,0.001,0.2,1.0,1000,48,200,396,500,24.0,False,3000.0,20000,20000.0,2281,3077,0.512491672218521,0.7413064673383165,2274,213,18266,0,1702152,1749170
10000008,bounded,8,6.0,15.0,1.08,0.85,0.001,0.25,1.0,1000,12,200,9,500,24.0,True,1104.0,20000,20000.0,3159,3159,0.526149233844104,1.0,3112,47,5036,0,1934755,1937418
10000022,bounded,22,6.0,15.0,1.08,0.85,0.001,0.25,1.0,1000,24,200,28,500,24.0,True,1656.0,20000,20000.0,3138,3138,0.522651565622918,1.0,3105,60,5733,0,1889952,1894633
10000017,bounded,17,6.0,15.0,1.08,0.85,0.001,0.25,1.0,1000,48,200,17,500,24.0,True,1800.0,20000,20000.0,3120,3120,0.519653564290473,1.0,3090,64,5794,0,1882044,1886162
10000023,bounded,23,6.0,15.0,1.08,0.85,0.001,0.25,1.0,1000,12,200,35,500,24.0,True,1416.0,20000,20000.0,3114,3114,0.5186542305129913,1.0,3064,58,4982,0,1925097,1928954
10000011,bounded,11,6.0,15.0,1.08,0.85,0.001,0.25,1.0,1000,24,200,8,500,24.0,True,1176.0,20000,20000.0,3135,3135,0.5221518987341772,1.0,3090,57,5612,0,1898337,1901609
10000014,bounded,14,6.0,15.0,1.08,0.85,0.001,0.25,1.0,1000,24,200,21,500,24.0,True,1488.0,20000,20000.0,3116,3116,0.5189873417721519,1.0,3076,66,5370,0,1898266,1902083
10000018,bounded,18,6.0,15.0,1.08,0.85,0.001,0.25,1.0,1000,24,200,33,500,24.0,True,1776.0,20000,20000.0,3119,3119,0.5194870086608927,1.0,3086,73,5329,0,1892143,1896655
10000020,bounded,20,6.0,15.0,1.08,0.85,0.001,0.25,1.0,1000,48,200,21,500,24.0,True,1968.0,20000,20000.0,3116,3116,0.5189873417721519,1.0,3089,55,5282,0,1908716,1912688
10000009,bounded,9,6.0,15.0,1.08,0.85,0.001,0.25,1.0,1000,24,200,35,500,24.0,True,1824.0,20000,20000.0,3181,3181,0.5298134576948701,1.0,3136,54,5785,0,1883746,1889000
10000013,bounded,13,6.0,15.0,1.08,0.85,0.001,0.25,1.0,1000,24,200,41,500,24.0,True,1968.0,20000,20000.0,3129,3129,0.5211525649566955,1.0,3101,66,5603,0,1889989,1895434
10000010,bounded,10,6.0,15.0,1.08,0.85,0.001,0.25,1.0,1000,48,200,17,500,24.0,True,1776.0,20000,20000.0,3102,3102,0.516655562958028,1.0,3054,62,5345,0,1867381,1871052
10000012,bounded,12,6.0,15.0,1.08,0.85,0.001,0.25,1.0,1000,48,200,36,500,24.0,True,2712.0,20000,20000.0,3151,3151,0.5248167888074617,1.0,3095,75,5581,0,1822391,1827722
10000016,bounded,16,6.0,15.0,1.08,0.85,0.001,0.25,1.0,1000,24,200,48,500,24.0,True,2136.0,20000,20000.0,3104,3104,0.5169886742171885,1.0,3065,64,6604,0,1843612,1850489
10000015,bounded,15,6.0,15.0,1.08,0.85,0.001,0.25,1.0,1000,24,200,36,500,24.0,True,1848.0,20000,20000.0,3131,3131,0.5214856762158561,1.0,3079,62,5670,0,1889874,1895026
10000021,bounded,21,6.0,15.0,1.08,0.85,0.001,0.25,1.0,1000,24,200,7,500,24.0,True,1152.0,20000,20000.0,3161,3161,0.5264823451032645,1.0,3104,67,4890,0,1916625,1919132
10000019,bounded,19,6.0,15.0,1.08,0.85,0.001,0.25,1.0,1000,24,200,38,500,24.0,True,1896.0,20000,20000.0,3121,3121,0.5198201199200533,1.0,3086,74,5918,0,1874396,1879839
10000024,bounded,24,6.0,15.0,1.08,0.85,0.001,0.25,1.0,1000,24,200,20,500,24.0,True,1464.0,20000,20000.0,3106,3106,0.5173217854763491,1.0,3064,54,5820,0,1892246,1896424
10000035,bounded,35,6.0,15.0,1.08,0.85,0.001,0.25,1.0,1000,12,200,37,500,24.0,True,1440.0,20000,20000.0,3119,3119,0.5194870086608927,1.0,3071,40,4933,0,1917514,1921532
10000026,bounded,26,6.0,15.0,1.08,0.85,0.001,0.25,1.0,1000,12,200,53,500,24.0,True,1632.0,20000,20000.0,3147,3147,0.5241505662891406,1.0,3101,52,5553,0,1900737,1906412
10000027,bounded,27,6.0,15.0,1.08,0.85,0.001,0.25,1.0,1000,12,200,45,500,24.0,True,1536.0,20000,20000.0,3108,3108,0.5176548967355097,1.0,3078,62,5601,0,1891730,1897002
10000038,bounded,38,6.0,15.0,1.08,0.85,0.001,0.25,1.0,1000,24,200,24,500,24.0,True,1560.0,20000,20000.0,3139,3139,0.5228181212524984,1.0,3106,44,4467,0,1942548,1945732
10000033,bounded,33,6.0,15.0,1.08,0.85,0.001,0.25,1.0,1000,12,200,53,500,24.0,True,1632.0,20000,20000.0,3132,3132,0.5216522318454364,1.0,3081,57,5190,0,1906804,1911943
10000028,bounded,28,6.0,15.0,1.08,0.85,0.001,0.25,1.0,1000,24,200,16,500,24.0,True,1368.0,20000,20000.0,3123,3123,0.5201532311792139,1.0,3085,66,5587,0,1903795,1907492
10000039,bounded,39,6.0,15.0,1.08,0.85,0.001,0.25,1.0,1000,24,200,26,500,24.0,True,1608.0,20000,20000.0,3097,3097,0.5158227848101266,1.0,3057,63,5903,0,1916244,1920990
10000029,bounded,29,6.0,15.0,1.08,0.85,0.001,0.25,1.0,1000,12,200,65,500,24.0,True,1776.0,20000,20000.0,3158,3158,0.5259826782145236,1.0,3107,53,5434,0,1886527,1892715
10000032,bounded,32,6.0,15.0,1.08,0.85,0.001,0.25,1.0,1000,48,200,19,500,24.0,True,1896.0,20000,20000.0,3136,3136,0.5223184543637575,1.0,3102,48,5590,0,1910608,1914720
10000036,bounded,36,6.0,15.0,1.08,0.85,0.001,0.25,1.0,1000,48,200,14,500,24.0,True,1632.0,20000,20000.0,3123,3123,0.5201532311792139,1.0,3071,48,4777,0,1925102,1928035
10000037,bounded,37,6.0,15.0,1.08,0.85,0.001,0.25,1.0,1000,12,200,33,500,24.0,True,1392.0,20000,20000.0,3115,3115,0.5188207861425717,1.0,3077,41,4098,0,1941442,1944395
10000025,bounded,25,6.0,15.0,1.08,0.85,0.001,0.25,1.0,1000,24,200,32,500,24.0,True,1752.0,20000,20000.0,3147,3147,0.5241505662891406,1.0,3106,51,5785,0,1909637,1914655
10000034,bounded,34,6.0,15.0,1.08,0.85,0.001,0.25,1.0,1000,12,200,115,500,24.0,True,2376.0,20000,20000.0,3106,3106,0.5173217854763491,1.0,3065,74,5377,0,1871369,1880413
10000030,bounded,30,6.0,15.0,1.08,0.85,0.001,0.25,1.0,1000,12,200,5,500,24.0,True,1056.0,20000,20000.0,3085,3085,0.5138241172551632,1.0,3048,77,5762,0,1903620,1906769
10000031,bounded,31,6.0,15.0,1.08,0.85,0.001,0.25,1.0,1000,48,200,13,500,24.0,True,1608.0,20000,20000.0,3072,3072,0.5116588940706196,1.0,3049,73,6354,0,1858417,1862809
10000041,bounded,41,6.0,15.0,1.08,0.85,0.001,0.25,1.0,1000,24,200,29,500,24.0,True,1680.0,20000,20000.0,3124,3124,0.5203197868087941,1.0,3084,43,5232,0,1915110,1919273
10000042,bounded,42,6.0,15.0,1.08,0.85,0.001,0.25,1.0,1000,24,200,36,500,24.0,True,1848.0,20000,20000.0,3144,3144,0.5236508994003998,1.0,3100,51,5091,0,1911674,1916189
10000040,bounded,40,6.0,15.0,1.08,0.85,0.001,0.25,1.0,1000,12,200,19,500,24.0,True,1224.0,20000,20000.0,3104,3104,0.5169886742171885,1.0,3077,49,4511,0,1958209,1960845
10000043,bounded,43,6.0,15.0,1.08,0.85,0.001,0.25,1.0,1000,12,200,33,500,24.0,True,1392.0,20000,20000.0,3121,3121,0.5198201199200533,1.0,3079,49,5611,0,1904470,1908861
10000052,bounded,52,6.0,15.0,1.08,0.85,0.001,0.25,1.0,1000,12,200,41,500,24.0,True,1488.0,20000,20000.0,3103,3103,0.5168221185876083,1.0,3063,50,4798,0,1926352,1930577
