run_id,scenario,seed,tau_d,cyc_h,Twake,sigma,pRevert,revStore,oxyRev,wound_start_h,wound_freq_h,wound_size,wounds_inflicted,stop_threshold,check_every_h,wounding_stops_on_threshold,clone_established_at_h,target_hours,elapsed_h,final_clone_size,final_cells_total,final_density,final_clone_frac,final_burden,rev_total,rev_lost,rev_oxy_death,shed_total,div_total
1300052,chronic,52,6.0,15.0,1.08,0.85,0.001,0.33,0.5,1000,12,200,1584,500,24.0,False,4896.0,20000,20000.0,2285,3026,0.5039973351099267,0.7551222736285526,2320,254,10880,694836,1518564,1618188
1300059,chronic,59,6.0,15.0,1.08,0.85,0.001,0.33,0.5,1000,24,200,792,500,24.0,False,6960.0,20000,20000.0,3023,3105,0.5171552298467689,0.9735909822866344,2993,235,9486,655968,1491261,1552714
1300060,chronic,60,6.0,15.0,1.08,0.85,0.001,0.33,0.5,1000,24,200,792,500,24.0,False,3624.0,20000,20000.0,3059,3082,0.5133244503664224,0.9925373134328358,3033,184,9167,838058,1784364,1849247
1300063,chronic,63,6.0,15.0,1.08,0.85,0.001,0.33,0.5,1000,24,200,792,500,24.0,False,6816.0,20000,20000.0,3086,3119,0.5194870086608927,0.9894196857967297,3052,209,8405,667575,1504063,1564807
1300067,chronic,67,6.0,15.0,1.08,0.85,0.001,0.33,0.5,1000,24,200,792,500,24.0,False,3024.0,20000,20000.0,2881,3057,0.5091605596269154,0.9424272162250572,2855,185,12464,776086,1687431,1753499
1300058,chronic,58,6.0,15.0,1.08,0.85,0.001,0.33,0.5,1000,24,200,792,500,24.0,False,5784.0,20000,20000.0,2165,3086,0.5139906728847435,0.7015554115359689,2228,258,11326,670656,1514801,1577924
1300064,chronic,64,6.0,15.0,1.08,0.85,0.001,0.33,0.5,1000,12,200,1584,500,24.0,False,1776.0,20000,20000.0,3007,3045,0.5071618920719521,0.9875205254515599,2984,149,10342,876100,1815139,1919427
1300061,chronic,61,6.0,15.0,1.08,0.85,0.001,0.33,0.5,1000,12,200,1584,500,24.0,False,4128.0,20000,20000.0,2206,3000,0.4996668887408394,0.7353333333333333,2231,258,11166,656011,1457268,1556182
1300074,chronic,74,6.0,15.0,1.08,0.85,0.001,0.33,0.5,1000,48,200,396,500,24.0,False,17472.0,20000,20000.0,1224,3182,0.5299800133244503,0.3846637335009428,1288,472,5385,97942,590778,621206
1300079,chronic,79,6.0,15.0,1.08,0.85,0.001,0.33,0.5,1000,48,200,396,500,24.0,False,13032.0,20000,20000.0,2027,3071,0.5114923384410394,0.6600455877564312,2123,335,8411,290442,909509,943396
1300069,chronic,69,6.0,15.0,1.08,0.85,0.001,0.33,0.5,1000,48,200,396,500,24.0,False,7896.0,20000,20000.0,1625,3123,0.5201532311792139,0.5203330131284022,1661,306,10635,444517,1166378,1202357
1300083,chronic,83,6.0,15.0,1.08,0.85,0.001,0.33,0.5,1000,12,200,1584,500,24.0,False,8664.0,20000,20000.0,1944,3017,0.5024983344437042,0.6443486907524031,1970,309,9034,483642,1176879,1267331
1300078,chronic,78,6.0,15.0,1.08,0.85,0.001,0.33,0.5,1000,12,200,1584,500,24.0,False,3432.0,20000,20000.0,2972,2991,0.4981678880746169,0.9936476094951521,2945,151,8078,915961,1878402,1980482
1300073,chronic,73,6.0,15.0,1.08,0.85,0.001,0.33,0.5,1000,48,200,396,500,24.0,False,9000.0,20000,20000.0,1758,3116,0.5189873417721519,0.5641848523748395,1794,335,10493,426921,1136437,1172234
1300077,chronic,77,6.0,15.0,1.08,0.85,0.001,0.33,0.5,1000,12,200,1584,500,24.0,False,6312.0,20000,20000.0,2975,3021,0.5031645569620253,0.9847732538894406,2955,253,9237,678663,1493535,1589698
